SituationTitle,SituationID,Genre,Character,CharacterID,Entity,EntityID,Technology,Verb
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Lt. John Price,3239,NA,NA,NA,Sniping
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Lt. John Price,3239,NA,NA,NA,Calculating
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Imran Zakhaev,3240,NA,NA,NA,Wounded
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,NA,NA,NA,NA,MicroscopeOrTelescope,Enabling
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Lt. John Price,3239,NA,NA,NA,Wounding
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Lt. John Price,3239,NA,NA,NA,Surveilling
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Imran Zakhaev,3240,NA,NA,NA,Sniped
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Lt. John Price,3239,NA,NA,NA,Waiting
Call of Duty 4: Modern Warfare (Sniper rifle 900m zoom),3238,Game,Imran Zakhaev,3240,NA,NA,NA,Surveilled
Horizon Zero Dawn (Faulty Identiscan),3236,Game,Aloy,277,NA,NA,NA,Excluded
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,Biometrics,Failing
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,AI,Excluding
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,AI,Scanning
Horizon Zero Dawn (Faulty Identiscan),3236,Game,Aloy,277,NA,NA,NA,Scanned
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,Biometrics,Excluding
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,Biometrics,Scanning
Horizon Zero Dawn (Faulty Identiscan),3236,Game,NA,NA,NA,NA,AI,Failing
Horizon Zero Dawn (Identiscan),3235,Game,Aloy,277,NA,NA,NA,Matched
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,Biometrics,Matching
Horizon Zero Dawn (Identiscan),3235,Game,Aloy,277,NA,NA,NA,Scanned
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,Biometrics,Scanning
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,AI,Identifying
Horizon Zero Dawn (Identiscan),3235,Game,Aloy,277,NA,NA,NA,Accessing
Horizon Zero Dawn (Identiscan),3235,Game,Aloy,277,NA,NA,NA,Identified
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,Biometrics,Identifying
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,AI,Matching
Horizon Zero Dawn (Identiscan),3235,Game,NA,NA,NA,NA,AI,Scanning
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,NA,NA,NA,NA,Surveillance cameras,Blinded
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,Connor,305,NA,NA,NA,Killing
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,Connor,305,NA,NA,NA,Fighting
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,NA,NA,Corporation,2000332,NA,Blinded
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,NA,NA,Law enforcement,2000441,NA,Fighting
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,NA,NA,NA,NA,Surveillance cameras,Hacked
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,Connor,305,NA,NA,NA,Cloaking
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,Connor,305,NA,NA,NA,Hacking
Detroit: Become Human (Hacking elevator camera to avoid guards),3234,Game,NA,NA,Law enforcement,2000441,NA,Killed
Assassin's Creed IV: Black Flag (Hacking surveillance camera),3233,Game,NA,NA,NA,NA,Surveillance cameras,Revealing
Assassin's Creed IV: Black Flag (Hacking surveillance camera),3233,Game,NA,NA,User,2000381,NA,Spying
Assassin's Creed IV: Black Flag (Hacking surveillance camera),3233,Game,NA,NA,NA,NA,Surveillance cameras,Hacked
Assassin's Creed IV: Black Flag (Hacking surveillance camera),3233,Game,NA,NA,User,2000381,NA,Hacking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Avoiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Avoiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,NA,NA,Surveillance cameras,Tracking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,NA,NA,Surveillance cameras,Tracking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Examining
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Examining
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Humans in general,2000356,NA,Tricking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Humans in general,2000356,NA,Tricking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Studying
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Studying
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Humans in general,2000356,NA,Learning
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Humans in general,2000356,NA,Learning
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Guiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Guiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Tricking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Tricking
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,NA,NA,Surveillance cameras,Recording
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,NA,NA,Surveillance cameras,Recording
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Teaching
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Teaching
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,NA,NA,Surveillance cameras,Surveilling
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,NA,NA,Surveillance cameras,Surveilling
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Researching
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Researching
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Humans in general,2000356,NA,Avoiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Humans in general,2000356,NA,Avoiding
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Creator,2000334,NA,Mapping
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Creator,2000334,NA,Mapping
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,Humans in general,2000356,NA,Following
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,Humans in general,2000356,NA,Following
A Disappeared Movement (Participants avoid surveillance cameras),3228,Art,NA,NA,NA,NA,Surveillance cameras,Tricked
A Disappeared Movement (Participants avoid surveillance cameras),3228,Performance art,NA,NA,NA,NA,Surveillance cameras,Tricked
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Gi-hun Seong,3223,NA,NA,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Corporation,2000332,NA,Directing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Robot doll (Squid Game),3224,NA,NA,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Humans in general,2000356,NA,Panicking
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Humans in general,2000356,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Robot doll (Squid Game),3224,NA,NA,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Robot doll (Squid Game),3224,NA,NA,NA,Killing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Humans in general,2000356,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Gi-hun Seong,3223,NA,NA,NA,Realizing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Robot doll (Squid Game),3224,NA,NA,NA,Killing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Robot doll (Squid Game),3224,NA,NA,NA,Targeting
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Gi-hun Seong,3223,NA,NA,NA,Realizing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Gi-hun Seong,3223,NA,NA,NA,Complying
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Corporation,2000332,NA,Watching
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Robot doll (Squid Game),3224,NA,NA,NA,Targeting
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Humans in general,2000356,NA,Realizing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Gi-hun Seong,3223,NA,NA,NA,Complying
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Corporation,2000332,NA,Watching
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Corporation,2000332,NA,Entertained
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Humans in general,2000356,NA,Realizing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Humans in general,2000356,NA,Complying
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Corporation,2000332,NA,Entertained
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Robot doll (Squid Game),3224,NA,NA,NA,Instructing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Humans in general,2000356,NA,Complying
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,NA,NA,Motion tracking,Detecting
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Robot doll (Squid Game),3224,NA,NA,NA,Instructing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Robot doll (Squid Game),3224,NA,NA,NA,Detecting
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,NA,NA,Motion tracking,Detecting
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Gi-hun Seong,3223,NA,NA,NA,Panicking
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Robot doll (Squid Game),3224,NA,NA,NA,Detecting
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Humans in general,2000356,NA,Killed
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,Gi-hun Seong,3223,NA,NA,NA,Panicking
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,Gi-hun Seong,3223,NA,NA,NA,Playing
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Corporation,2000332,NA,Directing
Squid Game (Robot uses motion detection to kill contestants),3221,Narrative,NA,NA,Humans in general,2000356,NA,Killed
Squid Game (Robot uses motion detection to kill contestants),3221,TV series or episode,NA,NA,Humans in general,2000356,NA,Panicking
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,NA,NA,Surveillance cameras,Advertised
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,NA,NA,Surveillance cameras,Displayed
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,Law enforcement,2000441,NA,Surveilling
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,Humans in general,2000356,NA,Threatened
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,Law enforcement,2000441,NA,Threatening
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,NA,NA,Surveillance cameras,Displayed
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,Humans in general,2000356,NA,Surveilled
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,NA,NA,Surveillance cameras,Advertised
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,Law enforcement,2000441,NA,Threatening
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,Law enforcement,2000441,NA,Surveilling
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Narrative,NA,NA,Humans in general,2000356,NA,Surveilled
Moth & Whisper & Whisper (Ubiquitous Surveillance),3219,Comic,NA,NA,Humans in general,2000356,NA,Threatened
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,Government,2000333,NA,Evaded
Moth & Whisper (Weaver Suit),3218,Comic,Niki,3217,NA,NA,NA,Disguising
Moth & Whisper (Weaver Suit),3218,Narrative,Niki,3217,NA,NA,NA,Hiding
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,NA,NA,Image generation,Disguising
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,NA,NA,Image generation,Hiding
Moth & Whisper (Weaver Suit),3218,Narrative,Niki,3217,NA,NA,NA,Disguised
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,NA,NA,Facial recognition,Searching
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,NA,NA,Facial recognition,Evaded
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,Government,2000333,NA,Evaded
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,Government,2000333,NA,Searching
Moth & Whisper (Weaver Suit),3218,Comic,Niki,3217,NA,NA,NA,Hiding
Moth & Whisper (Weaver Suit),3218,Narrative,Niki,3217,NA,NA,NA,Evading
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,NA,NA,Image generation,Hiding
Moth & Whisper (Weaver Suit),3218,Comic,Niki,3217,NA,NA,NA,Disguised
Moth & Whisper (Weaver Suit),3218,Narrative,Niki,3217,NA,NA,NA,Disguising
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,NA,NA,Facial recognition,Evaded
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,NA,NA,Image generation,Disguising
Moth & Whisper (Weaver Suit),3218,Comic,NA,NA,Government,2000333,NA,Searching
Moth & Whisper (Weaver Suit),3218,Narrative,NA,NA,NA,NA,Facial recognition,Searching
Moth & Whisper (Weaver Suit),3218,Comic,Niki,3217,NA,NA,NA,Evading
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,Klara,3213,NA,NA,NA,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,The Mother (Klara and the Sun),3214,NA,NA,NA,Confusing
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,The Mother (Klara and the Sun),3214,NA,NA,NA,Analysed
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,NA,NA,NA,NA,Object recognition,Confused
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,NA,NA,NA,NA,Object recognition,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,NA,NA,NA,NA,AI,Confused
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,NA,NA,NA,NA,AI,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,Klara,3213,NA,NA,NA,Confused
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,Klara,3213,NA,NA,NA,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,The Mother (Klara and the Sun),3214,NA,NA,NA,Confusing
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,The Mother (Klara and the Sun),3214,NA,NA,NA,Analysed
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,NA,NA,NA,NA,Object recognition,Confused
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,NA,NA,NA,NA,Object recognition,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,NA,NA,NA,NA,AI,Confused
Klara and the Sun (Klara sees the world as partitioned),3215,Narrative,NA,NA,NA,NA,AI,Analysing
Klara and the Sun (Klara sees the world as partitioned),3215,Novel,Klara,3213,NA,NA,NA,Confused
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,NA,NA,Facial recognition,Judging
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,NA,NA,Facial recognition,Classifying
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,Creator,2000334,NA,Choosing
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,User,2000381,NA,Classified
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,NA,NA,Facial recognition,Predicting
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,User,2000381,NA,Judged
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,User,2000381,NA,Scanned
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,Creator,2000334,NA,Training
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,User,2000381,NA,Photographed
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,NA,NA,Facial recognition,Judging
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,Creator,2000334,NA,Choosing
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,NA,NA,Facial recognition,Trained
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,NA,NA,Facial recognition,Predicting
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,Creator,2000334,NA,Collecting
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Art,NA,NA,User,2000381,NA,Judged
"AI Facial Profiling, Levels of Paranoia (classifying threat)",3211,Installation art,NA,NA,NA,NA,Facial recognition,Warning
